season,week,celebrity_name,fan_share_lb,fan_share_ub
19,4,Bethany Mota,0.0,0.96875
19,6,Bethany Mota,0.0,0.9658703071672355
19,7,Bethany Mota,0.0,0.9941972920696325
19,8,Bethany Mota,0.0,1.0
19,9,Bethany Mota,0.0,0.969626168224299
19,10,Bethany Mota,0.0,1.0
19,11,Bethany Mota,0.0,0.2569291192518534
19,1,Betsey Johnson,0.0053763440860215075,1.0
19,2,Betsey Johnson,0.0,0.988950276243094
19,3,Betsey Johnson,0.0,1.0
19,4,Betsey Johnson,0.0,0.109375
19,1,Janel Parrish,0.0,0.9946236559139785
19,2,Janel Parrish,0.0,0.988950276243094
19,3,Janel Parrish,0.0,1.0
19,4,Janel Parrish,0.0,0.96875
19,6,Janel Parrish,0.0,0.9658703071672355
19,7,Janel Parrish,0.0,0.9941972920696325
19,8,Janel Parrish,0.0,1.0
19,9,Janel Parrish,0.0,0.969626168224299
19,10,Janel Parrish,0.0,1.0
19,11,Janel Parrish,0.0,1.0
19,1,Jonathan Bennett,0.0,0.9946236559139785
19,2,Jonathan Bennett,0.0,0.988950276243094
19,3,Jonathan Bennett,0.0,1.0
19,4,Jonathan Bennett,0.015625,0.984375
19,6,Jonathan Bennett,0.0,0.11300720515737576
19,1,Lea Thompson,0.0,0.9946236559139785
19,2,Lea Thompson,0.0,0.988950276243094
19,3,Lea Thompson,0.0,1.0
19,4,Lea Thompson,0.0,0.96875
19,6,Lea Thompson,0.0,0.9658703071672355
19,7,Lea Thompson,0.0,0.9941972920696325
19,8,Lea Thompson,0.0,1.0
19,9,Lea Thompson,0.0,0.16978193146417445
19,1,Lolo Jones,0.0,0.09470636889991728
19,1,Michael Waltrip,0.0,0.9946236559139785
19,2,Michael Waltrip,0.011049723756906077,1.0
19,3,Michael Waltrip,0.0,1.0
19,4,Michael Waltrip,0.012499999999999997,0.98125
19,6,Michael Waltrip,0.006825938566552905,0.9726962457337884
19,7,Michael Waltrip,0.0058027079303674955,1.0
19,8,Michael Waltrip,0.0,0.1849078341013825
19,1,Randy Couture,0.0,0.9946236559139785
19,2,Randy Couture,-0.0,0.988950276243094
19,3,Randy Couture,0.0,0.10816379088333766
19,1,Sadie Robertson,0.0,0.9946236559139785
19,2,Sadie Robertson,0.0,0.988950276243094
19,3,Sadie Robertson,0.0,1.0
19,4,Sadie Robertson,0.0,0.96875
19,6,Sadie Robertson,0.0,0.9658703071672355
19,7,Sadie Robertson,0.0,0.9941972920696325
19,8,Sadie Robertson,0.0,1.0
19,9,Sadie Robertson,0.0,0.969626168224299
19,10,Sadie Robertson,0.0,1.0
19,11,Sadie Robertson,0.0,1.0
19,1,Tavis Smiley,0.0,0.9946236559139785
19,2,Tavis Smiley,0.0,0.08931860036832413
19,1,Tommy Chong,0.0,0.9946236559139785
19,2,Tommy Chong,0.0,0.988950276243094
19,3,Tommy Chong,0.0,1.0
19,4,Tommy Chong,0.0031250000000000028,0.971875
19,6,Tommy Chong,0.013651877133105797,0.9795221843003413
19,7,Tommy Chong,0.0,0.9941972920696325
19,8,Tommy Chong,0.0,1.0
19,9,Tommy Chong,0.030373831775700938,1.0
19,10,Tommy Chong,0.0,0.2301369863013699
20,2,Charlotte McKinney,0.014409221902017294,0.92507204610951
20,3,Charlotte McKinney,0.0,0.11153064188207959
20,2,Chris Soules,0.02881844380403458,0.9394812680115272
20,3,Chris Soules,0.0,1.0
20,4,Chris Soules,0.009230769230769237,0.9938461538461538
20,5,Chris Soules,0.003533568904593637,0.9823321554770318
20,6,Chris Soules,0.0,0.9982332155477032
20,7,Chris Soules,0.031496062992125984,0.9488188976377954
20,8,Chris Soules,0.0,0.2193853427895981
20,2,Michael Sam,0.008645533141210374,0.9193083573487031
20,3,Michael Sam,0.0,1.0
20,4,Michael Sam,0.0,0.10769230769230768
20,2,Nastia Liukin,0.0,0.9106628242074927
20,3,Nastia Liukin,0.0,1.0
20,4,Nastia Liukin,0.0,0.9846153846153846
20,5,Nastia Liukin,0.0,0.9787985865724381
20,6,Nastia Liukin,0.0,0.9982332155477032
20,7,Nastia Liukin,0.0,0.9173228346456694
20,8,Nastia Liukin,0.0,0.9976359338061466
20,9,Nastia Liukin,0.0,0.24522292993630573
20,2,Noah Galloway,0.011527377521613827,0.9221902017291065
20,3,Noah Galloway,0.0,1.0
20,4,Noah Galloway,0.0,0.9846153846153846
20,5,Noah Galloway,0.0,0.9787985865724381
20,6,Noah Galloway,0.0,0.9982332155477032
20,7,Noah Galloway,0.003937007874015741,0.9212598425196852
20,8,Noah Galloway,0.0023640661938534313,1.0
20,9,Noah Galloway,0.01273885350318471,0.9936305732484076
20,2,Patti LaBelle,0.008645533141210374,0.9193083573487031
20,3,Patti LaBelle,-0.0,1.0
20,4,Patti LaBelle,-0.0,0.9846153846153846
20,5,Patti LaBelle,0.003533568904593637,0.9823321554770318
20,6,Patti LaBelle,0.0,0.1298586572438163
20,2,Redfoo,0.0,0.07732949087415947
20,2,Riker Lynch,0.0,0.9106628242074927
20,3,Riker Lynch,0.0,1.0
20,4,Riker Lynch,0.0,0.9846153846153846
20,5,Riker Lynch,0.0,0.9787985865724381
20,6,Riker Lynch,0.0,0.9982332155477032
20,7,Riker Lynch,0.00787401574803151,0.9251968503937009
20,8,Riker Lynch,0.0,0.9976359338061466
20,9,Riker Lynch,-0.0,0.9808917197452229
20,2,Robert Herjavec,0.008645533141210374,0.9193083573487031
20,3,Robert Herjavec,0.0,1.0
20,4,Robert Herjavec,0.0,0.9846153846153846
20,5,Robert Herjavec,0.014134275618374548,0.9929328621908127
20,6,Robert Herjavec,0.0017667844522968185,1.0
20,7,Robert Herjavec,0.031496062992125984,0.9488188976377954
20,8,Robert Herjavec,0.0,0.22316784869976364
20,2,Rumer Willis,0.0,0.9106628242074927
20,3,Rumer Willis,0.0,1.0
20,4,Rumer Willis,0.0,0.9846153846153846
20,5,Rumer Willis,0.0,0.9787985865724381
20,6,Rumer Willis,0.0,0.9982332155477032
20,7,Rumer Willis,0.00787401574803151,0.9251968503937009
20,8,Rumer Willis,0.0,0.9976359338061466
20,9,Rumer Willis,0.006369426751592355,0.9872611464968153
20,2,Suzanne Somers,0.008645533141210374,0.9193083573487031
20,3,Suzanne Somers,0.0,1.0
20,4,Suzanne Somers,0.0061538461538461625,0.9907692307692307
20,5,Suzanne Somers,0.0,0.1232822928936003
20,2,Willow Shields,0.0,0.9106628242074927
20,3,Willow Shields,0.0,1.0
20,4,Willow Shields,0.0,0.9846153846153846
20,5,Willow Shields,0.0,0.9787985865724381
20,6,Willow Shields,0.0,0.9982332155477032
20,7,Willow Shields,0.0,0.13217097862767158
21,2,Alek Skarlatos,0.0,0.9926062846580407
21,4,Alek Skarlatos,0.0,1.0
21,6,Alek Skarlatos,0.0,1.0
21,7,Alek Skarlatos,0.006787330316742071,0.9886877828054299
21,8,Alek Skarlatos,0.0,1.0
21,9,Alek Skarlatos,0.027355623100303955,0.9331306990881458
21,11,Alek Skarlatos,0.016950014364418953,1.0
21,2,Alexa PenaVega,0.0,0.9926062846580407
21,4,Alexa PenaVega,0.0,1.0
21,6,Alexa PenaVega,0.0,1.0
21,7,Alexa PenaVega,0.002262443438914019,0.9841628959276019
21,8,Alexa PenaVega,0.0,1.0
21,9,Alexa PenaVega,0.0,0.1509625126646403
21,2,Andy Grammer,0.0,0.9926062846580407
21,4,Andy Grammer,0.0,1.0
21,6,Andy Grammer,0.0,1.0
21,7,Andy Grammer,0.0,0.9819004524886878
21,8,Andy Grammer,0.0,0.16200359382554794
21,2,Bindi Irwin,0.0,0.9926062846580407
21,4,Bindi Irwin,0.0,1.0
21,6,Bindi Irwin,0.0,1.0
21,7,Bindi Irwin,0.0,0.9819004524886878
21,8,Bindi Irwin,0.0,1.0
21,9,Bindi Irwin,0.0,0.9057750759878419
21,11,Bindi Irwin,0.0,0.983049985635581
21,2,Carlos PenaVega,0.0,0.9926062846580407
21,4,Carlos PenaVega,0.0,1.0
21,6,Carlos PenaVega,0.0,1.0
21,7,Carlos PenaVega,0.0,0.9819004524886878
21,8,Carlos PenaVega,0.0,1.0
21,9,Carlos PenaVega,0.018237082066869303,0.9240121580547113
21,11,Carlos PenaVega,0.0,0.24576249640889525
21,2,Chaka Khan,0.0,0.10551447935921131
21,2,Gary Busey,0.007393715341959338,1.0
21,4,Gary Busey,0.0,0.13220338983050847
21,2,Hayes Grier,0.0,0.9926062846580407
21,4,Hayes Grier,0.0,1.0
21,6,Hayes Grier,0.0,1.0
21,7,Hayes Grier,0.0,0.12330316742081449
21,2,Kim Zolciak-Biermann,-0.0,0.9926062846580407
21,2,Nick Carter,0.0,0.9926062846580407
21,4,Nick Carter,0.0,1.0
21,6,Nick Carter,0.0,1.0
21,7,Nick Carter,0.004524886877828052,0.9864253393665159
21,8,Nick Carter,0.0,1.0
21,9,Nick Carter,0.015197568389057753,0.9209726443768996
21,11,Nick Carter,0.0,0.983049985635581
21,2,Paula Deen,0.0,0.9926062846580407
21,4,Paula Deen,0.0,1.0
21,6,Paula Deen,0.0,0.1455449059282925
21,2,Tamar Braxton,0.0,0.9926062846580407
21,4,Tamar Braxton,0.0,1.0
21,6,Tamar Braxton,0.0,1.0
21,7,Tamar Braxton,0.004524886877828052,0.9864253393665159
21,8,Tamar Braxton,0.0,1.0
21,9,Tamar Braxton,0.033434650455927056,0.939209726443769
21,2,Victor Espinoza,0.0,0.09365372766481822
22,2,Antonio Brown,0.0,1.0
22,3,Antonio Brown,0.0,1.0
22,4,Antonio Brown,0.0,0.9843260188087775
22,6,Antonio Brown,0.0,1.0
22,7,Antonio Brown,0.0,0.9976635514018691
22,8,Antonio Brown,0.017751479289940808,0.9526627218934912
22,9,Antonio Brown,0.0,0.25609756097560976
22,2,Doug Flutie,0.0,1.0
22,3,Doug Flutie,0.0,1.0
22,4,Doug Flutie,0.012539184952978052,0.9968652037617555
22,6,Doug Flutie,0.0,0.1297112090063632
22,2,Geraldo Rivera,0.0,0.11158192090395476
22,2,Ginger Zee,0.0,1.0
22,3,Ginger Zee,0.0,1.0
22,4,Ginger Zee,0.0,0.9843260188087775
22,6,Ginger Zee,0.0,1.0
22,7,Ginger Zee,0.0,0.9976635514018691
22,8,Ginger Zee,0.0,0.9349112426035504
22,9,Ginger Zee,0.013937282229965153,0.9860627177700348
22,2,Jodie Sweetin,0.0,1.0
22,3,Jodie Sweetin,0.0,1.0
22,4,Jodie Sweetin,0.0031347962382445166,0.987460815047022
22,6,Jodie Sweetin,0.0,1.0
22,7,Jodie Sweetin,0.0023364485981308414,1.0
22,8,Jodie Sweetin,0.0,0.15581854043392507
22,2,Kim Fields,0.0,1.0
22,3,Kim Fields,0.0,1.0
22,4,Kim Fields,0.0,0.9843260188087775
22,6,Kim Fields,0.0,1.0
22,7,Kim Fields,0.0,0.1468624833110814
22,2,Marla Maples,0.0,1.0
22,3,Marla Maples,0.0,1.0
22,4,Marla Maples,0.0,0.11222570532915362
22,2,Mischa Barton,0.0,1.0
22,3,Mischa Barton,0.0,0.1058688147295742
22,2,Nyle DiMarco,0.0,1.0
22,3,Nyle DiMarco,0.0,1.0
22,4,Nyle DiMarco,0.0,0.9843260188087775
22,6,Nyle DiMarco,0.0,1.0
22,7,Nyle DiMarco,0.0,0.9976635514018691
22,8,Nyle DiMarco,0.005917159763313612,0.940828402366864
22,9,Nyle DiMarco,0.010452961672473865,0.9825783972125436
22,2,Paige VanZant,0.0,1.0
22,3,Paige VanZant,0.0,1.0
22,4,Paige VanZant,0.0,0.9843260188087775
22,6,Paige VanZant,0.0,1.0
22,7,Paige VanZant,0.0,0.9976635514018691
22,8,Paige VanZant,0.011834319526627196,0.9467455621301775
22,9,Paige VanZant,0.0034843205574912883,0.975609756097561
22,2,Von Miller,0.0,1.0
22,3,Von Miller,0.0,1.0
22,4,Von Miller,0.0,0.9843260188087775
22,6,Von Miller,0.0,1.0
22,7,Von Miller,0.0,0.1468624833110814
22,2,Wanya Morris,0.0,1.0
22,3,Wanya Morris,0.0,1.0
22,4,Wanya Morris,0.0,0.9843260188087775
22,6,Wanya Morris,0.0,1.0
22,7,Wanya Morris,0.0,0.9976635514018691
22,8,Wanya Morris,0.029585798816568032,0.9644970414201184
22,9,Wanya Morris,0.0,0.24303135888501742
23,2,Amber Rose,0.0,0.9943181818181819
23,3,Amber Rose,0.0,1.0
23,4,Amber Rose,0.0,0.9885057471264368
23,6,Amber Rose,0.0,0.13041894353369765
23,2,Babyface,0.0,0.9943181818181819
23,3,Babyface,0.0,1.0
23,4,Babyface,0.0,0.12222222222222222
23,2,Calvin Johnson Jr.,0.0,0.9943181818181819
23,3,Calvin Johnson Jr.,0.0,1.0
23,4,Calvin Johnson Jr.,0.0,0.9885057471264368
23,6,Calvin Johnson Jr.,0.0,1.0
23,7,Calvin Johnson Jr.,0.0,0.9963702359346642
23,8,Calvin Johnson Jr.,0.0,0.9751243533575655
23,9,Calvin Johnson Jr.,0.0,1.0
23,10,Calvin Johnson Jr.,0.013651877133105783,0.9897610921501707
23,11,Calvin Johnson Jr.,0.0,1.0
23,2,Jake T. Austin,0.0,0.08566433566433568
23,2,James Hinchcliffe,0.0,0.9943181818181819
23,3,James Hinchcliffe,0.0,1.0
23,4,James Hinchcliffe,0.0,0.9885057471264368
23,6,James Hinchcliffe,0.0,1.0
23,7,James Hinchcliffe,0.0,0.9963702359346642
23,8,James Hinchcliffe,0.0,0.9751243533575655
23,9,James Hinchcliffe,-0.0,1.0
23,10,James Hinchcliffe,0.0034129692832764458,0.9795221843003413
23,11,James Hinchcliffe,0.0,1.0
23,2,Jana Kramer,0.0,0.9943181818181819
23,3,Jana Kramer,0.0,1.0
23,4,Jana Kramer,0.0,0.9885057471264368
23,6,Jana Kramer,0.0,1.0
23,7,Jana Kramer,0.0,0.9963702359346642
23,8,Jana Kramer,0.0,0.9751243533575655
23,9,Jana Kramer,0.0,1.0
23,10,Jana Kramer,0.0068259385665528916,0.9829351535836177
23,11,Jana Kramer,0.0,0.2667023075441902
23,2,Laurie Hernandez,0.0,0.9943181818181819
23,3,Laurie Hernandez,0.0,1.0
23,4,Laurie Hernandez,0.0,0.9885057471264368
23,6,Laurie Hernandez,0.0,1.0
23,7,Laurie Hernandez,0.0,0.9963702359346642
23,8,Laurie Hernandez,0.0,0.9751243533575655
23,9,Laurie Hernandez,0.0,1.0
23,10,Laurie Hernandez,0.0,0.9761092150170649
23,11,Laurie Hernandez,0.0,1.0
23,2,Marilu Henner,0.0,0.9943181818181819
23,3,Marilu Henner,0.0,1.0
23,4,Marilu Henner,0.007662835249042141,0.9961685823754789
23,6,Marilu Henner,0.0,1.0
23,7,Marilu Henner,0.0036297640653357582,1.0
23,8,Marilu Henner,0.01492538798546067,0.9900497413430263
23,9,Marilu Henner,0.0,0.17474302496328925
23,2,Maureen McCormick,0.0,0.9943181818181819
23,3,Maureen McCormick,0.0,1.0
23,4,Maureen McCormick,0.0,0.9885057471264368
23,6,Maureen McCormick,0.0,1.0
23,7,Maureen McCormick,0.0,0.13021778584392013
23,2,Rick Perry,0.005681818181818177,1.0
23,3,Rick Perry,0.0,0.0958974358974359
23,2,Ryan Lochte,-0.0,0.9943181818181819
23,3,Ryan Lochte,0.0,1.0
23,4,Ryan Lochte,0.0038314176245210635,0.9923371647509579
23,6,Ryan Lochte,0.0,1.0
23,7,Ryan Lochte,0.0,0.9963702359346642
23,8,Ryan Lochte,0.0,0.1563609231736265
23,2,Terra Jole,0.0,0.9943181818181819
23,3,Terra Jole,0.0,1.0
23,4,Terra Jole,0.0,0.9885057471264368
23,6,Terra Jole,0.0,1.0
23,7,Terra Jole,0.0,0.9963702359346642
23,8,Terra Jole,0.009950258656973784,0.9850746120145393
23,9,Terra Jole,0.0,1.0
23,10,Terra Jole,0.0,0.195221843003413
23,2,Vanilla Ice,0.0,0.9943181818181819
23,3,Vanilla Ice,-0.0,1.0
23,4,Vanilla Ice,0.0,0.10498084291187738
24,2,Bonner Bolton,0.0,1.0
24,3,Bonner Bolton,0.0,1.0
24,4,Bonner Bolton,0.0,1.0
24,5,Bonner Bolton,0.006578947368421045,0.9901315789473685
24,6,Bonner Bolton,0.02044609665427509,0.9200743494423792
24,7,Bonner Bolton,0.019762845849802382,0.9841897233201581
24,8,Bonner Bolton,0.0,0.23381088825214896
24,2,Charo,0.0,1.0
24,3,Charo,0.0,0.10562770562770557
24,2,Chris Kattan,0.0,0.09959349593495932
24,2,David Ross,0.0,1.0
24,3,David Ross,0.0,1.0
24,4,David Ross,0.0,1.0
24,5,David Ross,0.009868421052631568,0.993421052631579
24,6,David Ross,0.02230483271375465,0.9219330855018587
24,7,David Ross,0.015810276679841917,0.9802371541501976
24,8,David Ross,0.0,1.0
24,9,David Ross,0.033003300330032986,0.976897689768977
24,2,Erika Jayne,0.0,1.0
24,3,Erika Jayne,0.0,1.0
24,4,Erika Jayne,0.0,1.0
24,5,Erika Jayne,0.0,0.11695906432748536
24,2,Heather Morris,0.0,1.0
24,3,Heather Morris,0.0,1.0
24,4,Heather Morris,0.0,1.0
24,5,Heather Morris,0.0,0.9835526315789475
24,6,Heather Morris,0.0,0.112453531598513
24,2,Mr. T,-0.0,1.0
24,3,Mr. T,-0.0,1.0
24,4,Mr. T,0.0,0.11411042944785274
24,2,Nancy Kerrigan,0.0,1.0
24,3,Nancy Kerrigan,0.0,1.0
24,4,Nancy Kerrigan,0.0,1.0
24,5,Nancy Kerrigan,0.0,0.9835526315789475
24,6,Nancy Kerrigan,0.013011152416356878,0.912639405204461
24,7,Nancy Kerrigan,0.0,0.16864295125164686
24,2,Nick Viall,0.0,1.0
24,3,Nick Viall,0.0,1.0
24,4,Nick Viall,0.0,1.0
24,5,Nick Viall,0.0,0.9835526315789475
24,6,Nick Viall,0.024163568773234195,0.9237918215613383
24,7,Nick Viall,0.0,0.17523056653491437
24,2,Normani,0.0,1.0
24,3,Normani,0.0,1.0
24,4,Normani,0.0,1.0
24,5,Normani,0.0,0.9835526315789475
24,6,Normani,0.0037174721189591198,0.9033457249070632
24,7,Normani,0.0,0.9644268774703557
24,8,Normani,0.0,1.0
24,9,Normani,0.013201320132013195,0.9570957095709571
24,2,Rashad Jennings,0.0,1.0
24,3,Rashad Jennings,0.0,1.0
24,4,Rashad Jennings,0.0,1.0
24,5,Rashad Jennings,0.0,0.9835526315789475
24,6,Rashad Jennings,0.007434944237918212,0.9070631970260223
24,7,Rashad Jennings,0.0,0.9644268774703557
24,8,Rashad Jennings,0.0,1.0
24,9,Rashad Jennings,0.009900990099009854,0.9537953795379539
24,2,Simone Biles,0.0,1.0
24,3,Simone Biles,0.0,1.0
24,4,Simone Biles,0.0,1.0
24,5,Simone Biles,0.0,0.9835526315789475
24,6,Simone Biles,0.009293680297397772,0.9089219330855018
24,7,Simone Biles,0.0,0.9644268774703557
24,8,Simone Biles,0.0,1.0
24,9,Simone Biles,0.0,0.23597359735973597
25,2,Barbara Corcoran,0.0,0.09826325411334551
25,2,Debbie Gibson,0.0,0.08653260207190737
25,2,Derek Fisher,0.005484460694698351,0.9872029250457038
25,4,Derek Fisher,0.0,0.09694733310969471
25,2,Drew Scott,0.0,0.9817184643510055
25,4,Drew Scott,0.0,0.996309963099631
25,5,Drew Scott,0.0,0.9923371647509579
25,6,Drew Scott,0.0,1.0
25,7,Drew Scott,0.0,0.9813953488372092
25,8,Drew Scott,0.012779552715654952,0.9904153354632588
25,9,Drew Scott,0.029629629629629617,0.9814814814814815
25,10,Drew Scott,0.0,0.26021285425353624
25,2,Frankie Muniz,0.0,0.9817184643510055
25,4,Frankie Muniz,0.0,0.996309963099631
25,5,Frankie Muniz,0.0,0.9923371647509579
25,6,Frankie Muniz,0.0,1.0
25,7,Frankie Muniz,0.0,0.9813953488372092
25,8,Frankie Muniz,0.0,0.9776357827476039
25,9,Frankie Muniz,0.018518518518518517,0.9703703703703703
25,10,Frankie Muniz,0.0,1.0
25,2,Jordan Fisher,0.0,0.9817184643510055
25,4,Jordan Fisher,0.0,0.996309963099631
25,5,Jordan Fisher,0.0,0.9923371647509579
25,6,Jordan Fisher,0.0,1.0
25,7,Jordan Fisher,-0.0,0.9813953488372092
25,8,Jordan Fisher,0.0,0.9776357827476039
25,9,Jordan Fisher,0.0,0.951851851851852
25,10,Jordan Fisher,0.0,1.0
25,2,Lindsey Stirling,0.0,0.9817184643510055
25,4,Lindsey Stirling,0.0,0.996309963099631
25,5,Lindsey Stirling,0.0,0.9923371647509579
25,6,Lindsey Stirling,0.0,1.0
25,7,Lindsey Stirling,0.0069767441860465185,0.9883720930232558
25,8,Lindsey Stirling,0.0,0.9776357827476039
25,9,Lindsey Stirling,0.0,0.951851851851852
25,10,Lindsey Stirling,0.0,1.0
25,2,Nick Lachey,0.005484460694698351,0.9872029250457038
25,4,Nick Lachey,0.0036900369003690092,1.0
25,5,Nick Lachey,0.007662835249042141,1.0
25,6,Nick Lachey,0.0,0.1372549019607843
25,2,Nikki Bella,0.0036563071297989053,0.9853747714808044
25,4,Nikki Bella,0.0,0.996309963099631
25,5,Nikki Bella,0.0,0.9923371647509579
25,6,Nikki Bella,0.0,1.0
25,7,Nikki Bella,0.0,0.15614617940199338
25,2,Sasha Pieterse,0.0,0.9817184643510055
25,4,Sasha Pieterse,0.0,0.996309963099631
25,5,Sasha Pieterse,0.0,0.10804597701149429
25,2,Terrell Owens,0.0036563071297989053,0.9853747714808044
25,4,Terrell Owens,0.0,0.996309963099631
25,5,Terrell Owens,0.0,0.9923371647509579
25,6,Terrell Owens,0.0,1.0
25,7,Terrell Owens,0.011627906976744193,0.9930232558139535
25,8,Terrell Owens,0.0,0.17039403620873272
25,2,Vanessa Lachey,0.0,0.9817184643510055
25,4,Vanessa Lachey,0.0,0.996309963099631
25,5,Vanessa Lachey,0.0,0.9923371647509579
25,6,Vanessa Lachey,0.0,1.0
25,7,Vanessa Lachey,0.0,0.1441860465116279
25,2,Victoria Arlen,0.0,0.9817184643510055
25,4,Victoria Arlen,0.0,0.996309963099631
25,5,Victoria Arlen,0.0,0.9923371647509579
25,6,Victoria Arlen,0.0,1.0
25,7,Victoria Arlen,0.0,0.9813953488372092
25,8,Victoria Arlen,0.009584664536741228,0.9872204472843451
25,9,Victoria Arlen,0.0,0.1925925925925926
26,1,Adam Rippon,0.0,0.9904761904761905
26,2,Adam Rippon,0.0,0.9588785046728974
26,3,Adam Rippon,0.0,1.0
26,1,Arike Ogunbowale,0.0,0.9904761904761905
26,2,Arike Ogunbowale,0.0,0.13911882510013354
26,1,Chris Mazdzer,0.0,0.9904761904761905
26,2,Chris Mazdzer,0.007476635514018684,0.966355140186916
26,3,Chris Mazdzer,0.0,0.26777251184834117
26,1,Jamie Anderson,0.0,0.12222222222222218
26,1,Jennie Finch Daigle,0.0,0.9904761904761905
26,2,Jennie Finch Daigle,0.0130841121495327,0.97196261682243
26,3,Jennie Finch Daigle,0.0,0.2819905213270142
26,1,Johnny Damon,0.0,0.12645502645502638
26,1,Josh Norman,0.0,0.9904761904761905
26,2,Josh Norman,0.0130841121495327,0.97196261682243
26,3,Josh Norman,0.0,1.0
26,1,Kareem Abdul-Jabbar,0.009523809523809518,1.0
26,2,Kareem Abdul-Jabbar,0.0,0.15674232309746328
26,1,Mirai Nagasu,0.0,0.9904761904761905
26,2,Mirai Nagasu,0.0,0.9588785046728973
26,3,Mirai Nagasu,0.0,0.26066350710900477
26,1,Tonya Harding,0.0,0.9904761904761905
26,2,Tonya Harding,0.007476635514018684,0.9663551401869159
26,3,Tonya Harding,-0.0,1.0
27,1,Alexis Ren,0.0,0.9862745098039216
27,2,Alexis Ren,0.0,0.9963031423290203
27,3,Alexis Ren,0.0,0.981549815498155
27,4,Alexis Ren,0.0043103448275862155,0.8706896551724138
27,6,Alexis Ren,0.0,0.9606986899563319
27,7,Alexis Ren,0.0,0.9816091954022989
27,8,Alexis Ren,0.0062111801242235865,0.9316770186335404
27,1,Bobby Bones,0.0,0.9862745098039216
27,2,Bobby Bones,0.0,0.9963031423290203
27,3,Bobby Bones,0.0,0.981549815498155
27,4,Bobby Bones,0.025862068965517238,0.8922413793103449
27,6,Bobby Bones,0.008733624454148464,0.9694323144104804
27,7,Bobby Bones,0.0022988505747126436,0.9839080459770115
27,8,Bobby Bones,0.04658385093167702,0.9720496894409938
27,1,Danelle Umstead,0.0,0.9862745098039216
27,2,Danelle Umstead,0.0,0.09827479975354282
27,1,DeMarcus Ware,0.0,0.9862745098039216
27,2,DeMarcus Ware,0.0,0.9963031423290203
27,3,DeMarcus Ware,0.0,0.981549815498155
27,4,DeMarcus Ware,0.017241379310344834,0.8836206896551725
27,6,DeMarcus Ware,0.0,0.9606986899563319
27,7,DeMarcus Ware,0.0,0.14614121510673234
27,1,Evanna Lynch,0.0,0.9862745098039216
27,2,Evanna Lynch,0.0,0.9963031423290203
27,3,Evanna Lynch,0.0,0.981549815498155
27,4,Evanna Lynch,0.008620689655172417,0.875
27,6,Evanna Lynch,0.0,0.9606986899563319
27,7,Evanna Lynch,0.0,0.9816091954022989
27,8,Evanna Lynch,0.0062111801242235865,0.9316770186335404
27,1,Joe Amabile,0.013725490196078438,1.0
27,2,Joe Amabile,0.0036968576709796724,1.0
27,3,Joe Amabile,0.014760147601476009,0.996309963099631
27,4,Joe Amabile,0.04741379310344827,0.9137931034482759
27,6,Joe Amabile,0.008733624454148464,0.9694323144104804
27,7,Joe Amabile,0.016091954022988506,0.9977011494252873
27,8,Joe Amabile,0.0,0.21987577639751554
27,1,John Schneider,0.0,0.9862745098039216
27,2,John Schneider,0.0,0.9963031423290203
27,3,John Schneider,0.0036900369003689953,0.985239852398524
27,4,John Schneider,0.021551724137931036,0.8879310344827587
27,6,John Schneider,0.021834061135371174,0.982532751091703
27,7,John Schneider,0.0,0.14417077175697865
27,1,Juan Pablo Di Pace,0.0,0.9862745098039216
27,2,Juan Pablo Di Pace,0.0,0.9963031423290203
27,3,Juan Pablo Di Pace,0.0,0.981549815498155
27,4,Juan Pablo Di Pace,0.008620689655172417,0.875
27,6,Juan Pablo Di Pace,0.0,0.9606986899563319
27,7,Juan Pablo Di Pace,0.0,0.9816091954022989
27,8,Juan Pablo Di Pace,0.0,0.18509316770186335
27,1,Mary Lou Retton,0.0,0.9862745098039216
27,2,Mary Lou Retton,0.0,0.9963031423290203
27,3,Mary Lou Retton,0.0,0.981549815498155
27,4,Mary Lou Retton,0.0,0.8663793103448276
27,6,Mary Lou Retton,0.0,0.11741872877244056
27,1,Milo Manheim,0.0,0.9862745098039216
27,2,Milo Manheim,0.0,0.9963031423290203
27,3,Milo Manheim,0.0,0.981549815498155
27,4,Milo Manheim,0.0,0.8663793103448276
27,6,Milo Manheim,0.0,0.9606986899563319
27,7,Milo Manheim,0.0,0.9816091954022989
27,8,Milo Manheim,0.015527950310559008,0.9409937888198757
27,1,Nancy McKeon,0.0,0.9862745098039216
27,2,Nancy McKeon,0.0,0.9963031423290203
27,3,Nancy McKeon,0.0,0.10063737001006373
27,1,Nikki Glaser,0.0,0.08521870286576166
27,1,Tinashe,0.0,0.9862745098039216
27,2,Tinashe,0.0,0.9963031423290203
27,3,Tinashe,0.0,0.981549815498155
27,4,Tinashe,0.0,0.08793103448275862
28,2,Ally Brooke,5.801716274252303e-06,0.5647694107575344
28,4,Ally Brooke,4.174779276863809e-12,0.8956347239252078
28,6,Ally Brooke,0.00015034260167492164,0.7234364722380463
28,7,Ally Brooke,8.069196305315116e-09,0.8338537774423916
28,8,Ally Brooke,8.753753946106359e-09,0.8882559634175577
28,9,Ally Brooke,6.225665781228522e-09,0.879988400705596
28,10,Ally Brooke,1.884268884958743e-06,0.9253142743865206
28,2,Hannah Brown,4.217466084655974e-06,0.5933616343653616
28,4,Hannah Brown,7.231993061188057e-12,0.9094366360008287
